id,title,overview,genres_list,keywords_list,popularity,vote_average,vote_count,emo_joy,emo_love,emo_sadness,emo_fear,emo_anger,emo_surprise,emo_disgust,final_emo_joy,final_emo_love,final_emo_sadness,final_emo_fear,final_emo_anger,final_emo_surprise,final_emo_disgust
50014,The Help,"Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines.",['Drama'],"['mississippi', 'based on novel', 'exploitation', 'racial segregation', 'racism', 'writer', 'maid', 'moral courage', 'ressentiment', 'southern belle', 'racial issues', '1960s', 'newspaper columnist']",42.191509,7.8,1910,0.14472881,0.14395976,0.13959828,0.1381439,0.14014605,0.14578606,0.14763713,0.14472881175173538,0.14395976281106118,0.139598282271598,0.13814389911508412,0.1401460489652462,0.14578606405535435,0.14763713102992077
162903,The Fifth Estate,"A look at the relationship between WikiLeaks founder Julian Assange and his early supporter and eventual colleague Daniel Domscheit-Berg, and how the website's growth and influence led to an irreparable rift between the two friends.","['Drama', 'Thriller']","['journalist', 'biography', 'internet', 'information leak', 'activist']",20.267062,5.7,364,0.14486462,0.14321694,0.14086942,0.13908823,0.14312086,0.14051221,0.1483277,0.14486462309553097,0.1432169420485777,0.14086942794529878,0.13908823249006963,0.1431208593583363,0.14051221729851418,0.1483276977636724
11024,Scooby-Doo 2: Monsters Unleashed,"When Mystery, Inc. are guests of honor at the grand opening of the Coolsville Museum of Criminology, a masked villain shows up and creates havoc before stealing the costumes of the gang's most notorious villains...Could it be that their nemesis, mad scientist Jonathan Jacobo has returned and is trying to recreate their deadliest foes?","['Mystery', 'Fantasy', 'Adventure', 'Comedy']","['detective', 'monster', 'engine', 'based on tv series', 'dog']",22.644275,5.4,500,0.14701024,0.14181931,0.14035477,0.14166892,0.14081767,0.14248025,0.14584891,0.14701022602541552,0.14181930260216424,0.14035475698450528,0.14166890519344025,0.14081766152250308,0.14248024355767344,0.14584890411429824
208763,Forbidden Kingdom,"Early 18th century. Cartographer Jonathan Green undertakes a scientific voyage from Europe to the East. Having passed through Transylvania and crossed the Carpathian Mountains, he finds himself in a small village lost in impassible woods. Nothing but chance and heavy fog could bring him to this cursed place. People who live here do not resemble any other people which the traveler saw before that. The villagers, having dug a deep moat to fend themselves from the rest of the world, share a naive belief that they could save themselves from evil, failing to understand that evil has made its nest in their souls and is waiting for an opportunity to gush out upon the world.","['Thriller', 'Adventure', 'Mystery', 'Fantasy']","['monster', 'mystic', 'church', 'demon', 'witchcraft', 'science', 'dark fantasy', '3d']",7.182761,4.9,71,0.14586303,0.14462939,0.14144853,0.13875447,0.14036888,0.14248174,0.1464539,0.1458630350746533,0.14462939766820654,0.14144853600552892,0.13875448040690902,0.14036888720803778,0.14248175278197245,0.14645391085469192
6466,Freddy vs. Jason,"Evil dream-demon Freddy Krueger devises a plan to manipulate the unstoppable Jason Vorhees into hacking up the teenagers of Elm Street in an effort to make people remember the name Freddy Krueger, thus freeing him from limbo.",['Horror'],"['murder', 'marijuana', 'teenager', 'bad dream']",26.69592,5.8,594,0.14699665,0.14132902,0.14037755,0.14039244,0.1400269,0.14296903,0.14790843,0.14699664492910142,0.14132901815579807,0.1403775492254265,0.1403924354852373,0.140026895105438,0.14296902503119374,0.14790843206780507
254024,The Face of an Angel,Both a journalist and a documentary filmmaker chase the story of a murder and its prime suspect.,"['Thriller', 'Drama']",['murder investigation'],7.336256,4.7,64,0.14445814,0.14553055,0.13957182,0.13953501,0.14232619,0.14046226,0.14811605,0.14445814059799492,0.14553054733483353,0.1395718115695771,0.1395350057025252,0.14232618682604473,0.14046226023250044,0.14811604773652412
12589,Jimmy Neutron: Boy Genius,"Jimmy Neutron is a boy genius and way ahead of his friends, but when it comes to being cool, he's a little behind. All until one day when his parents, and parents all over Earth are kidnapped by aliens, it's up to him to lead all the children of the world to rescue their parents.","['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']","['showdown', 'gi', 'villain', 'genius', 'alien', 'rescue', 'miniaturization', 'robot', 'battle', 'laser gun', 'spear', 'boy genius']",12.739721,5.6,231,0.14574216,0.14104281,0.14197601,0.13987231,0.14098628,0.14172545,0.14865506,0.14574215003173202,0.14104280104850522,0.14197600108599656,0.13987230004021825,0.1409862660479904,0.14172543808292407,0.14865504366263357
7191,Cloverfield,"Five young New Yorkers throw their friend a going-away party the night that a monster the size of a skyscraper descends upon the city. Told from the point of view of their video camera, the film is a document of their attempt to survive the most surreal, horrifying event of their lives.","['Action', 'Thriller', 'Science Fiction']","['helicopter', 'monster', 'skyscraper', 'fight', 'camcorder', 'panic', 'chaos', 'supernatural', 'quarantine', 'friends', 'alien', 'rescue', 'survival', 'disaster', 'escape', 'giant monster', 'kaiju', 'military', 'found footage', 'aftercreditsstinger']",46.942396,6.4,2251,0.14473242,0.14417963,0.13988858,0.13952258,0.1401769,0.14234449,0.14915535,0.14473242214616042,0.14417963374464068,0.1398885908673074,0.13952258852970253,0.14017691344813618,0.14234449605693653,0.14915535520711642
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"The Turtles and the Shredder battle once again, this time for the last cannister of the ooze that created the Turtles, which Shredder wants to create an army of new mutants.","['Science Fiction', 'Adventure', 'Action', 'Comedy', 'Family']","['crime fighter', 'fight', 'mutant', 'turtle', 'ninja', 'reporter', 'new york city']",15.505137,5.8,286,0.14680102,0.14141452,0.14033805,0.13847373,0.1425225,0.14411084,0.14633942,0.14680101155033604,0.1414145104812523,0.1403380357916919,0.1384737218790899,0.14252248622276012,0.14411083065472569,0.146339403420144
117,The Untouchables,"Young Treasury Agent Elliot Ness arrives in Chicago and is determined to take down Al Capone, but it's not going to be easy because Capone has the police in his pocket. Ness meets Jimmy Malone, a veteran patrolman and probably the most honorable one on the force. He asks Malone to help him get Capone, but Malone warns him that if he goes after Capone, he is going to war.","['Crime', 'Drama', 'History', 'Thriller']","['white suit', 'al capone', 'tough cop', 'treasury agent', 'untouchable', 'tax evasion', 'jury tampering', 'rule of law', 'rooftop chase', 'cutting face while shaving', '1930s']",38.272889,7.6,1384,0.14510427,0.14269239,0.14045663,0.1408678,0.14146176,0.14292681,0.14649035,0.14510427199148726,0.1426923849777522,0.14045662968670383,0.1408677974213988,0.14146175769773486,0.1429268100421606,0.14649034818276244
6977,No Country for Old Men,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.","['Crime', 'Drama', 'Thriller']","['texas', 'drug traffic', 'hitman', 'united states–mexico barrier', 'suspense']",53.645267,7.7,3003,0.14658728,0.1438736,0.14057912,0.13863428,0.14037134,0.143009,0.14694536,0.14658728460352546,0.14387360429575452,0.14057912141947632,0.13863428143611972,0.1403713396246931,0.1430090091080816,0.14694535951234936
168530,Ride Along,"For the past two years, high-school security guard Ben has been trying to show decorated APD detective James that he's more than just a video-game junkie who's unworthy of James' sister, Angela. When Ben finally gets accepted into the academy, he thinks he's earned the seasoned policeman's respect and asks for his blessing to marry Angela. Knowing that a ride along will demonstrate if Ben has what it takes to take care of his sister, James invites him on a shift designed to scare the hell out of the trainee. But when the wild night leads them to the most notorious criminal in the city, James will find that his new partner's rapid-fire mouth is just as dangerous as the bullets speeding at it.","['Action', 'Comedy']","['police operation', 'police officer', 'brother-in-law brother-in-law relationship', 'duringcreditsstinger', 'black men']",28.468,6.1,853,0.1443505,0.1425851,0.14073446,0.13956083,0.14219077,0.14209989,0.14847848,0.14435049461273866,0.14258509449407178,0.14073445973591628,0.13956082941410455,0.1421907650771509,0.14209988289773814,0.14847847376827975
634,Bridget Jones's Diary,"A chaotic Bridget Jones meets a snobbish lawyer, and he soon enters her world of imperfections.","['Comedy', 'Romance', 'Drama']","['holiday', 'london england', 'england', 'alcohol', 'sex', 'lovesickness', 'telecaster', 'birthday', 'christmas party', 'news broadcast', 'sexual frustration', 'diary', 'cigarette', 'daughter', 'mother daughter relationship', 'lawyer', 'reporter', 'extramarital affair', 'duringcreditsstinger', 'woman director', 'christmas']",35.310712,6.5,1356,0.1462101,0.14394055,0.14206886,0.13803905,0.13975038,0.1426935,0.14729756,0.14621010204836574,0.14394055092423333,0.14206886079804806,0.13803905042947753,0.13975037426128425,0.14269350256482508,0.14729755897376598
392,Chocolat,"A fable of emotional liberation and chocolate. A mother and daughter move to a small French town where they open a chocolate shop. The town, religious and morally strict, is against them as they represent free-thinking and indulgence. When a group of Boat Gypsies float down the river the prejudices of the Mayor leads to a crisis.","['Comedy', 'Drama', 'Romance']","['chocolate', 'mayor', 'praline', 'single', 'mother daughter relationship']",28.727731,6.8,951,0.14469975,0.14472112,0.1418009,0.13916701,0.14086081,0.1423045,0.14644596,0.1446997458621973,0.14472111412639407,0.14180088899429638,0.13916700456289927,0.14086080457892397,0.142304488615491,0.14644595325979798
10327,"Legally Blonde 2: Red, White & Blonde","After Elle Woods, the eternally perky, fashionably adventurous, famously blonde Harvard Law grad gets fired by her law firm because of her opposition to animal testing, she takes her fight to Washington. As an aide for Congresswoman Victoria Rudd, she pushes for a bill to ban testing once and for all, but it's her building's doorman who advises her on how to get her way on the Hill.",['Comedy'],"['washington d.c.', 'boston', 'chambers of a barrister', 'tierversuch', 'lawyer']",4.340616,5.1,377,0.1439064,0.14398748,0.13996638,0.13915634,0.14196394,0.14334375,0.14767571,0.1439063996076584,0.1439874768257141,0.13996638357639313,0.13915634155273438,0.14196394383907318,0.1433437466621399,0.14767570793628693
88042,Parental Guidance,Artie and Diane agree to look after their three grandkids when their type-A helicopter parents need to leave town for work. Problems arise when the kids' 21st-century behavior collides with Artie and Diane's old-school methods.,['Comedy'],[],14.604911,5.7,210,0.14299946,0.14327997,0.14013913,0.138692,0.14379236,0.14471737,0.14637972,0.14299945320189814,0.14327996755719233,0.14013913064987762,0.13869200440210097,0.14379235887836875,0.1447173633468544,0.14637972196370777
41630,No Strings Attached,"Emma is a busy doctor who sets up a seemingly perfect arrangement when she offers her best friend Adam a relationship with one rule: No strings attached. But when a fling becomes a thing, can sex friends stay best friends?","['Comedy', 'Romance']","['father son relationship', 'casual meeting', 'student of medicine', 'friends', 'valentine', 'male female relationship', 'open relationship', 'sexual humor', 'best friend', 'casual sex', 'best friends in love', 'duringcreditsstinger', 'fling', 'father son conflict', 'friends with benefit']",38.688822,6.1,1331,0.14492205,0.14412862,0.14080848,0.13786855,0.14023484,0.1431939,0.14884347,0.1449220608105118,0.14412863351064625,0.14080849058703995,0.13786856572645,0.1402348554344346,0.1431939133877081,0.14884348054320937
11969,Tombstone,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.","['Action', 'Adventure', 'Drama', 'History', 'Western']","['retirement', 'wyatt earp', 'right and justice', 'historical figure']",30.537845,7.4,626,0.14558887,0.14397989,0.14068645,0.1413475,0.14154722,0.14285716,0.14399295,0.14558886830856496,0.14397988569826398,0.1406864460995892,0.14134749138291963,0.14154721163747258,0.14285715775830338,0.14399293911488625
2085,Romeo Must Die,"Two warring gang families (one African-American, the other Chinese) maneuver for bragging rights to the Oakland, California, docks. Hang SIng and Trish O'Day uncover a trail of deceit that leaves most of the warring factions dead … or worse!","['Action', 'Crime', 'Thriller']","['martial arts', 'hip-hop', 'oakland', 'asian', 'asian man', 'asian lead']",19.750059,6.0,330,0.14603679,0.14350235,0.14007738,0.1404169,0.14086059,0.14212245,0.14698355,0.1460367866451027,0.14350235248353552,0.14007738023881047,0.140416903191553,0.14086058525948844,0.14212244537290267,0.14698354680860717
794,The Omen,"Immediately after their miscarriage, the US diplomat Robert Thorn adopts the newborn Damien without the knowledge of his wife. Yet what he doesn’t know is that their new son is the son of the devil. A classic horror film with Gregory Peck from 1976.","['Horror', 'Thriller']","['monk', 'prophecy', 'ambassador', 'nanny', 'rottweiler', ""devil's son"", 'revelation', 'aggression by animal', 'photography', 'paranormal phenomena', 'cowardliness', 'archaeologist']",25.939385,7.2,476,0.14539026,0.144332,0.14166749,0.13968566,0.14048795,0.14132836,0.14710826,0.14539025940582542,0.1443320087243916,0.14166748734813164,0.13968566268214078,0.14048795611393386,0.14132836671662874,0.1471082590089479
9286,Final Destination 3,"A student's premonition of a deadly rollercoaster ride saves her life and a lucky few, but not from death itself – which seeks out those who escaped their fate.","['Horror', 'Mystery']","['beheading', 'dying and death', 'stroke of fate']",31.64341,5.8,974,0.14587505,0.1439819,0.14007907,0.13796255,0.13975611,0.1432954,0.14904991,0.14587505161762238,0.1439819037914276,0.140079066157341,0.13796254992485046,0.13975611329078674,0.14329540729522705,0.14904990792274475
77877,The Lucky One,"U.S. Marine Sergeant Logan Thibault returns from his third tour of duty in Iraq, with the one thing he credits with keeping him alive-a photograph he found of a woman he doesn't even know. Learning her name is Beth and where she lives, he shows up at her door, and ends up taking a job at her family-run local kennel. Despite her initial mistrust and the complications in her life, a romance develops between them, giving Logan hope that Beth could be much more than his good luck charm.","['Drama', 'Romance']","['based on novel', 'wife husband relationship', 'photo', 'kennel', 'playing chess', 'bomb explosion', 'iraq veteran']",26.811541,6.8,946,0.14476682,0.14436704,0.14100605,0.13807952,0.13996024,0.14359365,0.14822665,0.14476682461450732,0.14436704135488038,0.14100605459520302,0.13807952609776747,0.13996024638355145,0.14359365617623412,0.14822665077785627
1265,Bridge to Terabithia,"Jesse Aarons trained all summer to become the fastest runner in school, so he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences, including that she's rich, he's poor, and she's a city girl, he's a country boy, the two become fast friends. Together, they create Terabithia, a land of monsters, trolls, ogres, and giants and rule as king and queen.","['Adventure', 'Drama', 'Family']","['brother sister relationship', 'friendship', 'bullying', 'neighbor', 'school', 'drawing', ""based on children's book"", 'school bus', 'imagination', 'creek', 'clubhouse', 'reality vs fantasy', 'outsider', 'fantasy world', 'overflowing with imagination']",40.646102,7.0,1113,0.14484784,0.14189386,0.14154328,0.13781607,0.14145963,0.14438134,0.14805801,0.14484783359552172,0.1418938573348288,0.14154327773109326,0.13781606534945673,0.14145962261589068,0.14438133786404111,0.14805800550916767
866,Finding Neverland,Finding Neverland is an amusing drama about how the story of Peter Pan and Neverland came to be. During a writing slump play writer J.M. Barrie meets the widowed Sylvia and her three children who soon become an important part of Barrie’s life and the inspiration that lead him to create his masterpiece “Peter Pan.”,['Drama'],"['london england', 'scotland', 'parents kids relationship', 'becoming an adult', 'fantasy', 'mother role', 'childhood memory', 'success', 'widow', 'theatre play', 'stroke of fate', 'costume', 'peter pan', 'theatre group', 'adventure', 'loss of husband', 'marriage crisis', 'theatre milieu', 'friendship', 'faith', 'single', 'mother daughter relationship', 'author', 'pirate', 'illness', 'spectacle', 'child']",34.160448,7.2,1223,0.14558265,0.14445873,0.13960545,0.13970959,0.1406171,0.14378288,0.14624368,0.14558263528476392,0.14445871528545653,0.13960543724854013,0.13970958145636458,0.1406170919077775,0.14378287316986374,0.1462436656472336
175555,A Madea Christmas,Madea dispenses her unique form of holiday spirit on rural town when she's coaxed into helping a friend pay her daughter a surprise visit in the country for Christmas.,"['Comedy', 'Drama']",['christmas'],5.377155,7.0,35,0.14395322,0.14431415,0.14134291,0.13872775,0.14104891,0.14401868,0.14659436,0.1439532212011996,0.14431415713301537,0.14134291025017068,0.1387277564216816,0.14104891033543512,0.14401868200329965,0.146594362655198
75174,The Grey,An oil drilling team struggles to survive after a plane crash strands them in the wilds of Alaska. Hunting them is a pack of wolves that sees them as intruders.,"['Action', 'Drama', 'Thriller']","['alcohol', 'isolation', 'wolf', 'wilderness', 'forest', 'stranded', 'alaska', 'survival', 'airplane crash', 'fear', 'howling', 'death', 'animal killing', 'freezing', 'animal attack', 'campfire', 'male camaraderie', 'gun in mouth', 'aftercreditsstinger', 'bar fight', 'eaten alive', 'eaten by animal']",48.552871,6.4,1451,0.14522451,0.14379258,0.1407964,0.1396643,0.14079487,0.14203545,0.14769188,0.14522451162338257,0.14379258453845978,0.14079639315605164,0.13966430723667145,0.14079487323760986,0.14203545451164246,0.14769187569618225
11096,Hide and Seek,"David Callaway tries to piece together his life in the wake of his wife's suicide and has been left to raise his nine-year-old daughter, Emily on his own. David is at first amused to discover that Emily has created an imaginary friend named 'Charlie', but it isn't long before 'Charlie' develops a sinister and violent side, and as David struggles with his daughter's growing emotional problems, he comes to the frightening realisation that 'Charlie' isn't just a figment of Emily's imagination.","['Horror', 'Mystery', 'Thriller']","['house', 'imaginary friend', 'suspense', 'loss of wife']",18.228538,6.1,440,0.14555793,0.1432704,0.14130303,0.13809812,0.14084381,0.14280218,0.14812458,0.14555791859814887,0.14327039674205794,0.14130302631990493,0.1380981145159253,0.14084380235476185,0.1428021724759561,0.14812456899324494
8699,Anchorman: The Legend of Ron Burgundy,"It's the 1970s, and San Diego super-sexist anchorman Ron Burgundy is the top dog in local TV, but that's all about to change when ambitious reporter Veronica Corningstone arrives as a new employee at his station.",['Comedy'],"['journalism', 'sexism', 'ladder', 'panda', 'tv show in film', 'mustache', 'misogynist', 'newsroom', 'teleprompter', 'gang warfare', 'aftercreditsstinger', 'duringcreditsstinger', 'news spoof']",29.342744,6.7,1493,0.14317511,0.14372332,0.14037661,0.13897908,0.1413905,0.14280829,0.1495471,0.14317510808743375,0.14372332179958638,0.14037661045228525,0.13897907526822276,0.1413905003459677,0.14280828620779087,0.14954709783871326
769,GoodFellas,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.","['Drama', 'Crime']","['prison', 'based on novel', 'florida', '1970s', 'mass murder', 'irish-american', 'drug traffic', 'biography', 'based on true story', 'murder', 'organized crime', 'gore', 'mafia', 'gangster', 'new york city', 'extreme violence', 'violence', 'brooklyn new york city', 'crime epic', 'tampa']",63.654244,8.2,3128,0.14414468,0.14400811,0.1403341,0.14160612,0.1398808,0.14330623,0.14671995,0.14414468407630923,0.14400811493396762,0.14033409953117373,0.14160612225532535,0.1398808062076569,0.1433062255382538,0.14671994745731357
10923,Agent Cody Banks,"Recruited by the U.S. government to be a special agent, nerdy teenager Cody Banks must get closer to cute classmate Natalie in order to learn about an evil plan hatched by her father. But despite the agent persona, Cody struggles with teen angst.",['Action'],"['spy', 'cia', 'killer robot', 'delinquent', 'teen spy']",11.859396,5.0,284,0.14445932,0.14247592,0.14116475,0.13913754,0.14146324,0.14426926,0.14703003,0.14445931563708264,0.14247591156620182,0.14116474355020775,0.13913753006737545,0.14146322869673839,0.14426925133455165,0.14703001914784225
11283,Nanny McPhee,"Widower Cedric Brown (Colin Firth) hires Nanny McPhee (Emma Thompson) to care for his seven rambunctious children, who have chased away all previous nannies. Taunted by Simon (Thomas Sangster) and his siblings, Nanny McPhee uses mystical powers to instill discipline. And when the children's great-aunt and benefactor, Lady Adelaide Stitch (Angela Lansbury), threatens to separate the kids, the family pulls together under the guidance of Nanny McPhee.","['Fantasy', 'Comedy', 'Family']","['loss of mother', 'nanny', 'education', 'wizardry', 'children', 'single father']",24.356483,6.4,711,0.1440546,0.1443182,0.14207481,0.13874538,0.14026386,0.14412586,0.14641729,0.14405460655689237,0.14431819319725037,0.14207480847835538,0.13874538242816925,0.14026385545730588,0.14412586390972135,0.14641728997230527
111,Scarface,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.","['Action', 'Crime', 'Drama', 'Thriller']","['miami', 'corruption', 'capitalism', 'cuba', 'prohibition', 'brother sister relationship', 'loss of sister', 'cocaine', 'cult film', 'bitterness']",70.105981,8.0,2948,0.14572386,0.1418193,0.1402234,0.14044496,0.14311333,0.1432714,0.14540368,0.14572387312196927,0.1418193067204539,0.140223407162631,0.14044497254162863,0.14311333853681912,0.14327141006418526,0.14540369185231278
11676,Nothing to Lose,"Advertising executive Nick Beame learns that his wife is sleeping with his employer. In a state of despair, he encounters a bumbling thief whose attempted carjacking goes awry when Nick takes him on an involuntary joyride. Soon the betrayed businessman and the incompetent crook strike up a partnership and develop a robbery-revenge scheme. But it turns out that some other criminals in the area don't appreciate the competition.","['Action', 'Adventure', 'Comedy']","['rap music', 'infidelity', 'security camera', 'loss', 'crook', 'sociopath', 'revenge', 'artifact', 'f word', 'racism', 'criminal', 'on the road', 'desert', 'security guard', 'shoplifting', 'screwball', 'reckless driving', 'road movie', 'buddy comedy', 'unlikely friendship', 'carjacker', 'advertising executive', 'suv', 'aftercreditsstinger']",8.618208,6.3,174,0.14516802,0.14342096,0.14107607,0.13995837,0.14095749,0.142533,0.14688607,0.1451680234844688,0.14342096661658538,0.14107607515269632,0.13995836883721305,0.14095749171014862,0.14253300640781236,0.14688606779107552
746,The Last Emperor,"A dramatic history of Pu Yi, the last of the Emperors of China, from his lofty birth and brief reign in the Forbidden City, the object of worship by half a billion people; through his abdication, his decline and dissolute lifestyle; his exploitation by the invading Japanese, and finally to his obscure existence as just another peasant worker in the People's Republic.","['Drama', 'History']","['buddhism', 'japan', 'suicide', 'china', 'suicide attempt', 'war crimes', 'becoming an adult', 'isolation', 'war on drugs', 'revolution', 'emperor', 'arranged marriage', 'manchuria', 'dynasty', 'reeducation camp', 'cultural revolution', 'human experimentation', 'war', ""coup d'etat"", 'teacher', 'beijing', 'decadence', 'communism']",21.189028,7.4,355,0.14663574,0.14423001,0.14062664,0.13928314,0.14163424,0.14211482,0.14547537,0.14663574755053585,0.14423001457288925,0.14062664541423225,0.13928314175977446,0.14163424707804234,0.14211482444918863,0.14547537917533723
77866,Contraband,"When his brother-in-law runs afoul of a drug lord, family man Chris Farraday turns to a skill he abandoned long ago – smuggling – to repay the debt. But the job goes wrong, and Farraday finds himself wanted by cops, crooks and killers alike.","['Thriller', 'Action', 'Drama', 'Crime']","['head wound', 'criminal', 'security guard', 'contraband']",31.364901,6.1,770,0.14500351,0.14276153,0.13974069,0.14066984,0.14164788,0.1425235,0.14765306,0.1450035125017166,0.14276152849197388,0.1397406905889511,0.1406698375940323,0.14164787530899048,0.14252349734306335,0.14765305817127228
9416,Money Talks,"Money Talks is a 1997 American comedy film directed by Brett Ratner. Sought by police and criminals, a small-time huckster makes a deal with a TV newsman for protection.","['Action', 'Adventure', 'Comedy']","['prison', 'diamant', 'liberation of prisoners', 'transport of prisoners', 'interview', 'arrest']",7.615653,5.9,87,0.145363,0.14314781,0.1392367,0.13864838,0.14202942,0.14187315,0.14970161,0.1453629921851313,0.14314780062825974,0.13923669314111076,0.1386483655386891,0.14202940895934335,0.14187314049354638,0.1497015990539194
7345,There Will Be Blood,"When ruthless oil prospector, Daniel Plainview learns of oil-rich land in California that can be bought cheaply, he moves his operation there and begins manipulating and exploiting the local landowners into selling him their property. Using his young adopted son to project the image of a caring family man, Plainview gains the cooperation of almost all the locals with lofty promises to build schools and cultivate the land to make their community flourish. Over time, Plainview's gradual accumulation of wealth and power causes his true self to surface, and he begins to slowly alienate himself from everyone in his life.",['Drama'],"['brother brother relationship', 'deaf-mute', 'american dream', 'fanatic', 'pipeline', 'petrol', 'father', 'step father', 'oil', 'money', 'killer', 'alcoholic']",37.817905,7.9,1537,0.14614502,0.14209303,0.14035401,0.1391906,0.14282373,0.14256905,0.14682463,0.14614500724405008,0.14209302412909125,0.14035399911677843,0.1391905910259133,0.14282371742584007,0.14256904169505585,0.14682461936327104
14317,The Wild Thornberrys Movie,"Eliza and Debbie are two sisters who don't always get along. But their relationship is put to the test when Debbie's life is in danger, and Eliza might have to give up her power to talk to animals....","['Animation', 'Adventure', 'Family']","['sister sister relationship', 'safari', 'wildlife', 'baboon', 'chimpanzee', 'woman director']",5.784661,5.8,44,0.1445226,0.14346522,0.14123586,0.13801077,0.14336179,0.14297366,0.14643005,0.14452261378717188,0.1434652273415876,0.14123586451571576,0.13801077625203625,0.14336179837711746,0.14297366781415055,0.1464300519122207
20694,Rugrats Go Wild,"Rugrats Go Wild is a 2003 crossover animated film, with two animated Nickelodeon television series Rugrats and The Wild Thornberrys.The film was produced by Klasky Csupo and released in theaters on June 13, 2003 by Paramount Pictures and Nickelodeon Movies. It also makes this the Rugrats series finale, after the show ceased production. As there are currently no further Rugrats movies in production, Rugrats Go Wild stands as the final Rugrats film. It is the only Nickelodeon film to be a crossover. Although it is a crossover film, it is primarily a Rugrats movie as the main plot focuses on the those characters.The Rugrats family vacation takes an exotic detour when their boat capsizes and they become shipwrecked on a deserted tropical island. With the jungle as their new backyard, the babies reace wildly from one dangerous adventure to the next…soon to discover that someone else is on the island. It's The Wild Thornberrys...on an island adventure of their own!","['Animation', 'Family']",['kids and family'],8.255708,5.6,61,0.1452568,0.14254178,0.1403959,0.13884212,0.14288232,0.14298809,0.14709295,0.145256808933175,0.14254178743996265,0.14039590092283044,0.13884212697336643,0.1428823236919488,0.14298809213883096,0.14709295989988563
12277,Undercover Brother,"An Afro-American organization, the B.R.O.T.H.E.R.H.O.O.D., is in permanent fight against a white organization ""The Man"" defending the values of the black people in North America. When the Afro-American candidate Gen. Warren Boutwell behaves strangely in his presidential campaign, Undercover Brother is hired to work undercover for ""The Man"" and find what happened with the potential candidate.","['Action', 'Comedy']","['usa president', 'double life', 'policy and organisations', 'undercover', 'intelligence', 'partner', 'duringcreditsstinger']",6.086083,5.5,112,0.14520128,0.14329056,0.14173847,0.14019965,0.14104386,0.14311191,0.1454142,0.14520128936775262,0.14329057295862274,0.141738482817321,0.14019965471027224,0.14104386514686734,0.14311192292642133,0.1454142120727427
9779,The Sisterhood of the Traveling Pants,"Four best friends (Tibby, Lena, Carmen &amp; Bridget) who buy a mysterious pair of pants that fits each of them, despite their differing sizes, and makes whoever wears them feel fabulous. When faced with the prospect of spending their first summer apart, the pals decide they'll swap the pants so that each girl in turn can enjoy the magic.","['Drama', 'Comedy']","['holiday', 'female friendship', 'jeans', 'coming of age', 'teenage girl', 'summer', 'based on young adult novel']",17.17372,6.3,386,0.14381263,0.14339215,0.14165582,0.13963498,0.14048077,0.14446147,0.14656217,0.14381262874324066,0.14339214777040704,0.141655819738743,0.13963498383216538,0.14048077375413143,0.14446147001477289,0.14656217614653969
2140,Kiss of the Dragon,"Liu Jian, an elite Chinese police officer, comes to Paris to arrest a Chinese drug lord. When Jian is betrayed by a French officer and framed for murder, he must go into hiding and find new allies.","['Action', 'Crime', 'Thriller']","['paris', 'prostitute', 'drug']",16.936576,6.4,298,0.1467819,0.1423358,0.14163737,0.13874914,0.14062952,0.14293459,0.1469317,0.14678190429833676,0.14233580019569697,0.1416373678797876,0.13874913545326686,0.14062951295629872,0.1429345884481879,0.14693169076842533
